STASIUN;TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS;FF_X;DDD_X;FF_AVG;DDD_CAR
Stasiun Klimatologi Bangka Belitung;15/01/2021;24;29.2;25.9;93;2.6;0;3;60;2;E 
Stasiun Klimatologi Bangka Belitung;16/01/2021;24;29.6;26;93;3.8;0;3;70;1;C 
Stasiun Klimatologi Bangka Belitung;17/01/2021;24.6;28.2;26.8;90;8.4;0.7;4;60;3;NE
Stasiun Klimatologi Bangka Belitung;18/01/2021;24.8;29.6;26.9;85;9.1;0;4;60;3;E 
Stasiun Klimatologi Bangka Belitung;19/01/2021;23;29.2;26.3;86;0.2;2.7;5;60;3;E 
Stasiun Klimatologi Bangka Belitung;20/01/2021;24;29.8;26.3;87;0;2.8;5;70;3;NE
Stasiun Klimatologi Bangka Belitung;21/01/2021;-;30.2;26.9;86;0;5.4;4;60;3;NE
Stasiun Klimatologi Bangka Belitung;22/01/2021;23.8;30.2;26.6;88;0;7.2;4;60;2;E 
Stasiun Klimatologi Bangka Belitung;23/01/2021;24;30.2;27.6;82;-;7.8;5;60;4;NE
Stasiun Klimatologi Bangka Belitung;24/01/2021;26;30.4;27.8;84;8888;7.5;4;70;3;E 
Stasiun Klimatologi Bangka Belitung;25/01/2021;25;30.6;27.2;87;0;7.1;4;70;2;E 
Stasiun Klimatologi Bangka Belitung;26/01/2021;24.2;29.5;26;92;3.7;3.9;3;80;1;C 
Stasiun Klimatologi Bangka Belitung;27/01/2021;23;27.6;25;94;25.9;2.8;2;140;1;SE
Stasiun Klimatologi Bangka Belitung;28/01/2021;23;27.8;24.5;98;0.5;0;4;60;2;W 
Stasiun Klimatologi Bangka Belitung;29/01/2021;22;29.6;25.4;93;14;0;4;110;3;E 
Stasiun Klimatologi Bangka Belitung;30/01/2021;-;29;26.2;90;0.5;1.8;5;70;3;E 
Stasiun Klimatologi Bangka Belitung;31/01/2021;24.2;29.6;25.9;90;0.3;1.1;4;60;2;C 
Stasiun Klimatologi Bangka Belitung;01/02/2021;23.4;30.2;25.7;93;2.9;0.7;4;60;2;E 
Stasiun Klimatologi Bangka Belitung;02/02/2021;24;29.2;26.1;92;5;3.1;4;60;3;E 
Stasiun Klimatologi Bangka Belitung;03/02/2021;24;29.6;26.3;88;5.2;1.4;5;70;3;E 
Stasiun Klimatologi Bangka Belitung;04/02/2021;23.4;29;26.5;85;-;2.2;5;60;4;NE
Stasiun Klimatologi Bangka Belitung;05/02/2021;22.4;29.4;25.5;88;0;1.7;4;60;3;E 
Stasiun Klimatologi Bangka Belitung;06/02/2021;25.2;30.2;27.2;85;0;2.8;5;60;4;E 
Stasiun Klimatologi Bangka Belitung;07/02/2021;25.2;30.2;27.2;86;0;8;5;60;4;E 
Stasiun Klimatologi Bangka Belitung;08/02/2021;24.4;30.6;27;86;-;2.1;5;60;4;E 
Stasiun Klimatologi Bangka Belitung;09/02/2021;26.4;31.4;27.6;90;0;4.5;4;50;3;E 
Stasiun Klimatologi Bangka Belitung;10/02/2021;24;30.4;27.3;85;0;6.1;5;60;3;E 
Stasiun Klimatologi Bangka Belitung;11/02/2021;24.2;29.8;26.5;90;7;5.9;5;60;3;NE
Stasiun Klimatologi Bangka Belitung;12/02/2021;26;30.4;27.9;81;1.5;2.7;6;60;4;NE
Stasiun Klimatologi Bangka Belitung;13/02/2021;25.8;30.4;27.6;80;0;7.8;5;70;4;E 
Stasiun Klimatologi Bangka Belitung;14/02/2021;26;30.4;27.6;80;8888;7.9;5;60;4;E 
Stasiun Klimatologi Bangka Belitung;15/02/2021;26;30.6;27.4;78;0;3.8;5;60;4;NE
Stasiun Klimatologi Bangka Belitung;16/02/2021;25.4;30.4;27.5;74;0;7.7;5;60;4;NE
Stasiun Klimatologi Bangka Belitung;17/02/2021;25.4;30.4;27.2;76;0;8.5;4;70;3;NE
Stasiun Klimatologi Bangka Belitung;18/02/2021;24.2;30;26.2;86;1.7;3.8;4;90;3;E 
Stasiun Klimatologi Bangka Belitung;19/02/2021;25.6;29.8;27.2;80;1.3;5.2;5;70;4;E 
Stasiun Klimatologi Bangka Belitung;20/02/2021;24.6;30.2;27.2;80;7.2;3.8;5;60;4;NE
Stasiun Klimatologi Bangka Belitung;21/02/2021;24.8;30.4;26.8;85;1.2;8.2;5;60;3;NE
Stasiun Klimatologi Bangka Belitung;22/02/2021;25.4;30.2;27.5;80;0;8.5;5;60;3;NE
Stasiun Klimatologi Bangka Belitung;23/02/2021;25.6;30.4;26.9;86;0;4.2;4;60;3;NE
Stasiun Klimatologi Bangka Belitung;24/02/2021;23.8;29.6;26.2;87;5;1.6;5;70;3;NE
Stasiun Klimatologi Bangka Belitung;25/02/2021;25.6;30.2;27.5;80;1.5;4.9;6;60;4;NE
Stasiun Klimatologi Bangka Belitung;26/02/2021;25.6;31;27.4;81;0;8.3;5;60;4;NE
Stasiun Klimatologi Bangka Belitung;27/02/2021;23.4;31;26.7;88;0;8;4;80;2;E 
Stasiun Klimatologi Bangka Belitung;28/02/2021;23.4;31.6;26.3;89;-;9.8;3;60;2;E 
Stasiun Klimatologi Bangka Belitung;01/03/2021;23.6;31.6;26.5;88;0;5.5;4;80;2;NE
Stasiun Klimatologi Bangka Belitung;02/03/2021;26.2;30.8;27.6;85;0;4.1;4;70;3;NE
Stasiun Klimatologi Bangka Belitung;03/03/2021;23;31.4;26.6;84;0;4.5;3;60;2;NE
Stasiun Klimatologi Bangka Belitung;04/03/2021;23.6;31.4;26.9;86;-;6.1;4;60;2;NE
Stasiun Klimatologi Bangka Belitung;05/03/2021;24;31;26.9;87;0;7.8;4;70;2;NE
Stasiun Klimatologi Bangka Belitung;06/03/2021;23.4;31.4;26.7;86;0;4.1;5;60;3;NE
Stasiun Klimatologi Bangka Belitung;07/03/2021;23.8;32.8;26.8;84;8888;9;4;90;3;E 
Stasiun Klimatologi Bangka Belitung;08/03/2021;24;31.4;24.8;95;-;4.6;4;60;2;C 
Stasiun Klimatologi Bangka Belitung;09/03/2021;22.4;30.4;27.4;85;26;4.5;6;60;4;NE
Stasiun Klimatologi Bangka Belitung;10/03/2021;25;30;27;84;0;4.8;4;60;3;NE
Stasiun Klimatologi Bangka Belitung;11/03/2021;23.2;30.7;26.6;87;0;1.4;4;60;2;E 
Stasiun Klimatologi Bangka Belitung;12/03/2021;23.6;31.4;25.8;91;8888;7.6;4;70;2;E 
Stasiun Klimatologi Bangka Belitung;13/03/2021;22.6;31.2;25.7;94;29.8;6.6;3;80;1;E 
Stasiun Klimatologi Bangka Belitung;14/03/2021;23.4;29.6;24.7;95;2.9;3.5;3;100;1;W 
Stasiun Klimatologi Bangka Belitung;15/03/2021;23.6;31.2;25.6;91;19.5;1.7;5;260;2;C 
Stasiun Klimatologi Bangka Belitung;16/03/2021;22.2;31.2;26.5;89;16.2;6.1;4;90;1;E 
Stasiun Klimatologi Bangka Belitung;17/03/2021;23.2;31.4;26.4;89;0;5.5;4;90;2;E 
Stasiun Klimatologi Bangka Belitung;18/03/2021;22.4;30.8;25.5;91;0;7.6;3;60;1;C 
Stasiun Klimatologi Bangka Belitung;19/03/2021;23.8;30.6;26.4;92;2.5;3.8;3;50;1;C 
Stasiun Klimatologi Bangka Belitung;20/03/2021;22.8;30.2;24.2;98;104.5;4.4;3;60;1;C 
Stasiun Klimatologi Bangka Belitung;21/03/2021;22;31.2;25.8;90;22;2.6;4;70;2;E 
Stasiun Klimatologi Bangka Belitung;22/03/2021;24;30;26.3;92;0;7.5;5;250;2;C 
Stasiun Klimatologi Bangka Belitung;23/03/2021;24;31;26.7;91;17.2;3.6;3;60;2;E 
Stasiun Klimatologi Bangka Belitung;24/03/2021;22.4;31;25.7;93;5.5;3.3;3;160;1;C 
Stasiun Klimatologi Bangka Belitung;25/03/2021;23.4;31;26.3;92;31.8;2.3;3;70;1;C 
Stasiun Klimatologi Bangka Belitung;26/03/2021;23.6;31;26.2;92;18.5;2.9;3;100;2;E 
Stasiun Klimatologi Bangka Belitung;27/03/2021;23.2;29.2;24.2;98;7.7;3.7;3;180;1;C 
Stasiun Klimatologi Bangka Belitung;28/03/2021;23;31.2;26.2;90;16.1;1.9;4;80;1;C 
Stasiun Klimatologi Bangka Belitung;29/03/2021;23.4;31;27.1;88;0;5.2;3;70;1;C 
Stasiun Klimatologi Bangka Belitung;30/03/2021;23.2;32;26.3;92;0.2;1.6;3;90;1;E 
Stasiun Klimatologi Bangka Belitung;31/03/2021;23.6;31.8;27.3;88;17.9;3.4;3;60;1;E 
Stasiun Klimatologi Bangka Belitung;01/04/2021;22.4;31.2;26;90;6.5;5.4;2;70;1;C 
Stasiun Klimatologi Bangka Belitung;02/04/2021;24;32;26.6;94;0.1;0.7;3;60;2;E 
Stasiun Klimatologi Bangka Belitung;03/04/2021;23;31;26.5;88;5;7.6;4;80;2;E 
Stasiun Klimatologi Bangka Belitung;04/04/2021;22.2;29;25.9;93;19.4;3.4;2;280;1;C 
Stasiun Klimatologi Bangka Belitung;05/04/2021;24.2;31.6;27.1;91;-;0.8;4;60;2;NE
Stasiun Klimatologi Bangka Belitung;06/04/2021;23;31.4;25.9;92;1.8;5.5;3;60;2;NE
Stasiun Klimatologi Bangka Belitung;07/04/2021;23.8;32;27.7;86;8.6;4.3;4;60;2;NE
Stasiun Klimatologi Bangka Belitung;08/04/2021;25.8;29.9;27.2;83;0;8.7;5;270;2;W 
Stasiun Klimatologi Bangka Belitung;09/04/2021;22.6;33.4;27.3;86;-;1.4;4;220;2;E 
Stasiun Klimatologi Bangka Belitung;10/04/2021;23.8;31.6;26.8;89;0;9.1;4;60;2;C 
Stasiun Klimatologi Bangka Belitung;11/04/2021;23.2;31.3;27.3;87;7.8;6.7;3;60;1;E 
Stasiun Klimatologi Bangka Belitung;12/04/2021;23;31;26.1;88;8888;5.6;2;80;1;C 
Stasiun Klimatologi Bangka Belitung;13/04/2021;23.2;31.6;26.3;90;-;2.7;5;90;2;C 
Stasiun Klimatologi Bangka Belitung;14/04/2021;23;31.4;26.5;90;39;4.9;2;250;1;C 
Stasiun Klimatologi Bangka Belitung;15/04/2021;23;31.2;25;96;0;4.5;2;100;1;C 
Stasiun Klimatologi Bangka Belitung;16/04/2021;22.2;32;26.8;90;18.5;3.4;3;210;1;SW
Stasiun Klimatologi Bangka Belitung;17/04/2021;22.6;30.6;25.8;94;0.1;6.2;5;60;2;E 
Stasiun Klimatologi Bangka Belitung;18/04/2021;22.6;30.6;26.1;90;26.3;2.6;2;60;0;C 
Stasiun Klimatologi Bangka Belitung;19/04/2021;23.4;32;26.2;90;0;2.1;4;150;0;C 
Stasiun Klimatologi Bangka Belitung;20/04/2021;22.6;31.6;25.7;91;4;5.3;4;110;2;E 
Stasiun Klimatologi Bangka Belitung;21/04/2021;22.8;31.4;25.3;95;10.7;6.2;4;220;1;SW
Stasiun Klimatologi Bangka Belitung;22/04/2021;23.2;32.8;27.8;84;11.5;5.8;3;200;2;SW
Stasiun Klimatologi Bangka Belitung;23/04/2021;22.4;32.6;26;90;0;10.4;3;100;2;C 
Stasiun Klimatologi Bangka Belitung;24/04/2021;22.4;31.8;26.2;92;38.5;5.6;3;80;2;S 
Stasiun Klimatologi Bangka Belitung;25/04/2021;22;31.4;26.9;89;13.7;4.8;4;90;1;C 
Stasiun Klimatologi Bangka Belitung;26/04/2021;22.2;32.2;27;87;0;6.4;4;100;3;E 
Stasiun Klimatologi Bangka Belitung;27/04/2021;23.4;32;27.7;85;0;9.6;5;110;2;E 
Stasiun Klimatologi Bangka Belitung;28/04/2021;23.8;31.8;26.8;90;0;9.7;4;60;2;C 
Stasiun Klimatologi Bangka Belitung;29/04/2021;23;31.8;26.9;88;-;5.2;4;80;2;E 
Stasiun Klimatologi Bangka Belitung;30/04/2021;23.6;31.8;25.6;97;0.2;8.5;2;80;1;C 
Stasiun Klimatologi Bangka Belitung;01/05/2021;22.8;30.4;26.4;90;29.2;2.7;2;50;0;C 
Stasiun Klimatologi Bangka Belitung;02/05/2021;23;31.4;26.4;91;0.6;3.4;4;50;1;C 
Stasiun Klimatologi Bangka Belitung;03/05/2021;23;31.8;27.2;88;8888;4.6;4;300;2;E 
Stasiun Klimatologi Bangka Belitung;04/05/2021;23.2;32.2;27.3;89;0;6.8;3;70;1;C 
Stasiun Klimatologi Bangka Belitung;05/05/2021;23.4;29;26.2;96;0;6;3;140;0;C 
Stasiun Klimatologi Bangka Belitung;06/05/2021;22.6;31.6;25.4;95;1.2;0;3;90;1;E 
Stasiun Klimatologi Bangka Belitung;07/05/2021;22.6;31;26.6;90;8;5.9;3;80;1;E 
Stasiun Klimatologi Bangka Belitung;08/05/2021;23.8;32.4;25.7;96;0;3;3;210;1;C 
Stasiun Klimatologi Bangka Belitung;09/05/2021;23.2;32.2;27;91;29.6;4.2;5;90;2;S 
Stasiun Klimatologi Bangka Belitung;10/05/2021;23.8;32.2;27.1;92;6;7.6;4;80;1;C 
Stasiun Klimatologi Bangka Belitung;11/05/2021;23.2;32.4;27.8;90;17.2;5.9;3;140;2;C 
Stasiun Klimatologi Bangka Belitung;12/05/2021;23.4;33.2;27.4;92;0.6;7.2;5;130;2;SE
Stasiun Klimatologi Bangka Belitung;13/05/2021;23.2;31.6;24.7;98;21.6;6.6;2;130;1;C 
Stasiun Klimatologi Bangka Belitung;14/05/2021;22.4;32.6;26.9;87;58;0;3;120;2;SE
Stasiun Klimatologi Bangka Belitung;15/05/2021;23.4;32.8;26.8;92;-;5;4;140;2;S 
Stasiun Klimatologi Bangka Belitung;16/05/2021;23.4;32.8;28.2;86;11.7;5.2;4;130;2;SE
Stasiun Klimatologi Bangka Belitung;17/05/2021;23.8;32.8;27.3;87;0;7.2;3;160;2;SE
Stasiun Klimatologi Bangka Belitung;18/05/2021;24;31.4;26.3;94;0;4.7;3;200;1;SW
Stasiun Klimatologi Bangka Belitung;19/05/2021;24.2;30.2;27.2;93;6.4;0.9;2;110;1;C 
Stasiun Klimatologi Bangka Belitung;20/05/2021;23.2;32.8;25.4;97;0;0;3;170;2;SE
Stasiun Klimatologi Bangka Belitung;21/05/2021;23;32.8;27.6;90;57.6;5.8;4;190;2;S 
Stasiun Klimatologi Bangka Belitung;22/05/2021;23.2;30;25.6;97;0;5.2;4;150;1;SW
Stasiun Klimatologi Bangka Belitung;23/05/2021;23.6;30.8;27.3;90;9.2;0.9;2;210;1;C 
Stasiun Klimatologi Bangka Belitung;24/05/2021;22.6;32.4;26.8;92;0.5;0;4;100;1;C 
Stasiun Klimatologi Bangka Belitung;25/05/2021;24;32.2;27.4;88;0.2;6.1;3;140;1;C 
Stasiun Klimatologi Bangka Belitung;26/05/2021;22.4;32.4;27.3;87;4.2;6.8;4;100;2;SE
Stasiun Klimatologi Bangka Belitung;27/05/2021;23.2;32.8;27.4;90;-;8.8;4;140;2;SE
Stasiun Klimatologi Bangka Belitung;28/05/2021;24.2;32.2;27.4;89;1.8;5.8;3;110;1;C 
Stasiun Klimatologi Bangka Belitung;29/05/2021;23.2;31.8;26.2;94;5.5;5.1;3;210;1;SW
Stasiun Klimatologi Bangka Belitung;30/05/2021;23.8;31.4;26.5;93;0;6.3;3;300;1;E 
Stasiun Klimatologi Bangka Belitung;31/05/2021;23.6;32.2;26.5;95;4.5;2.9;3;120;1;C 
Stasiun Klimatologi Bangka Belitung;01/06/2021;23.2;33;27.9;89;43;7.4;3;230;1;S 
Stasiun Klimatologi Bangka Belitung;02/06/2021;23.6;31.8;25.9;95;6.2;6.4;3;90;1;S 
Stasiun Klimatologi Bangka Belitung;03/06/2021;23.2;33.6;28.5;86;6.5;3.6;3;140;2;S 
Stasiun Klimatologi Bangka Belitung;04/06/2021;22;34;27.2;84;0;9.4;4;140;2;S 
Stasiun Klimatologi Bangka Belitung;05/06/2021;21.6;34;27;81;0;9.9;3;220;2;SW
Stasiun Klimatologi Bangka Belitung;06/06/2021;24.6;33;27.5;86;0;9.7;3;180;1;S 
Stasiun Klimatologi Bangka Belitung;07/06/2021;-;32;25.9;94;0;7.5;3;180;2;SW
Stasiun Klimatologi Bangka Belitung;08/06/2021;-;33;27.6;86;2.4;5.3;3;210;2;SW
Stasiun Klimatologi Bangka Belitung;09/06/2021;-;-;27.5;86;0;6.6;3;210;2;SW
Stasiun Klimatologi Bangka Belitung;10/06/2021;24.6;31.8;27.2;88;0;7.3;3;130;2;S 
Stasiun Klimatologi Bangka Belitung;11/06/2021;24.6;31.8;24.6;97;0;5.2;4;220;1;C 
Stasiun Klimatologi Bangka Belitung;12/06/2021;-;-;26.7;91;26.5;3.9;3;190;1;S 
Stasiun Klimatologi Bangka Belitung;13/06/2021;-;-;26.9;90;6;2.5;4;130;2;C 
Stasiun Klimatologi Bangka Belitung;14/06/2021;-;32;27.1;86;2.4;6.6;3;160;2;C 
Stasiun Klimatologi Bangka Belitung;15/06/2021;24.6;31.6;26.9;88;20.7;4.8;3;80;1;E 
Stasiun Klimatologi Bangka Belitung;16/06/2021;-;-;26.6;93;-;4.8;3;60;1;C 
Stasiun Klimatologi Bangka Belitung;17/06/2021;-;-;26.5;93;8888;4.9;3;150;2;S 
Stasiun Klimatologi Bangka Belitung;18/06/2021;25;32.6;26.3;90;0;1;4;230;1;SW
Stasiun Klimatologi Bangka Belitung;19/06/2021;22.2;32.1;25.8;87;8.7;-;2;250;1;SW
Stasiun Klimatologi Bangka Belitung;20/06/2021;-;30.4;25.3;93;-;6.6;5;250;1;C 
Stasiun Klimatologi Bangka Belitung;21/06/2021;22.8;30.8;25.4;88;2.5;2.1;3;210;2;SW
Stasiun Klimatologi Bangka Belitung;22/06/2021;23.4;32.5;26.1;89;8888;1.4;3;220;2;SW
Stasiun Klimatologi Bangka Belitung;23/06/2021;-;-;24.7;94;0.5;5.4;3;230;2;SW
Stasiun Klimatologi Bangka Belitung;24/06/2021;24.4;31.4;26;90;3;2.4;3;100;1;C 
Stasiun Klimatologi Bangka Belitung;25/06/2021;-;-;26.7;87;5.6;2.2;4;100;1;C 
Stasiun Klimatologi Bangka Belitung;26/06/2021;23.6;32;25.8;92;0;7.3;2;160;1;C 
Stasiun Klimatologi Bangka Belitung;27/06/2021;-;-;26.8;89;7.4;4.9;4;100;2;E 
Stasiun Klimatologi Bangka Belitung;28/06/2021;24.4;31.4;26.5;89;8888;6.1;3;210;1;SW
Stasiun Klimatologi Bangka Belitung;29/06/2021;-;-;25.6;92;9.4;5.5;3;50;2;W 
Stasiun Klimatologi Bangka Belitung;30/06/2021;-;-;23.8;99;62;6;4;230;2;SW
Stasiun Klimatologi Bangka Belitung;01/07/2021;-;-;26;92;11.3;2.2;3;210;2;S 
Stasiun Klimatologi Bangka Belitung;02/07/2021;-;-;27.2;85;8888;0.3;4;110;3;E 
Stasiun Klimatologi Bangka Belitung;03/07/2021;23.8;30.2;25.6;94;9.4;8.9;4;110;1;C 
Stasiun Klimatologi Bangka Belitung;04/07/2021;-;-;25.7;91;10.5;2;4;90;2;W 
Stasiun Klimatologi Bangka Belitung;05/07/2021;-;-;26.9;87;28;4.8;3;190;2;S 
Stasiun Klimatologi Bangka Belitung;06/07/2021;-;-;25.9;92;3.6;7.8;3;250;2;SW
Stasiun Klimatologi Bangka Belitung;07/07/2021;-;-;26.1;88;0;7.4;3;180;1;S 
Stasiun Klimatologi Bangka Belitung;08/07/2021;-;-;26.5;88;0;7.3;2;190;1;C 
Stasiun Klimatologi Bangka Belitung;09/07/2021;-;-;27.6;85;0;4.2;3;140;2;SE
Stasiun Klimatologi Bangka Belitung;10/07/2021;-;-;27.1;88;-;8.2;3;120;2;SE
Stasiun Klimatologi Bangka Belitung;11/07/2021;23.6;28.4;24.7;98;4.7;2.4;2;240;0;C 
Stasiun Klimatologi Bangka Belitung;12/07/2021;-;-;25.1;94;13.1;0;3;240;1;C 
Stasiun Klimatologi Bangka Belitung;13/07/2021;-;-;24.6;95;4;3;4;260;2;W 
Stasiun Klimatologi Bangka Belitung;14/07/2021;-;-;23.1;91;32.9;0;3;280;2;W 
Stasiun Klimatologi Bangka Belitung;15/07/2021;-;-;25.3;86;0.5;0;4;210;2;SW
Stasiun Klimatologi Bangka Belitung;16/07/2021;-;-;27.3;82;0;6.9;4;90;2;E 
Stasiun Klimatologi Bangka Belitung;17/07/2021;-;-;26.3;85;0;8.2;3;240;1;SW
Stasiun Klimatologi Bangka Belitung;18/07/2021;22.6;31.6;25.4;90;8888;4.1;4;80;1;C 
Stasiun Klimatologi Bangka Belitung;19/07/2021;24.2;32.2;25.8;93;1.9;7.1;3;150;1;C 
Stasiun Klimatologi Bangka Belitung;20/07/2021;-;-;26.7;91;8.1;6.7;4;230;2;SW
Stasiun Klimatologi Bangka Belitung;21/07/2021;-;-;26.5;92;18.8;4.4;3;210;2;SW
Stasiun Klimatologi Bangka Belitung;22/07/2021;-;-;27.3;87;0.9;4.1;3;200;2;S 
Stasiun Klimatologi Bangka Belitung;23/07/2021;-;-;26.9;88;0.8;8.6;3;200;1;SW
Stasiun Klimatologi Bangka Belitung;24/07/2021;-;-;26.3;87;8888;5.1;4;240;2;S 
Stasiun Klimatologi Bangka Belitung;25/07/2021;-;-;27.7;82;5.6;5.7;3;200;2;S 
Stasiun Klimatologi Bangka Belitung;26/07/2021;-;-;26.7;84;0;9.6;3;200;2;S 
Stasiun Klimatologi Bangka Belitung;27/07/2021;-;-;26.8;84;0;9.9;4;190;2;S 
Stasiun Klimatologi Bangka Belitung;28/07/2021;-;-;26.3;84;0;10.2;4;190;2;SW
Stasiun Klimatologi Bangka Belitung;29/07/2021;-;-;27.3;85;0;8.5;4;190;2;S 
Stasiun Klimatologi Bangka Belitung;30/07/2021;-;-;26.6;84;-;8.4;4;110;2;C 
Stasiun Klimatologi Bangka Belitung;31/07/2021;-;-;26.7;83;0;9.2;4;150;2;C 
Stasiun Klimatologi Bangka Belitung;01/08/2021;-;-;26.7;82;0;10;3;190;2;S 
Stasiun Klimatologi Bangka Belitung;02/08/2021;-;-;26.8;84;0;8.7;4;110;2;C 
Stasiun Klimatologi Bangka Belitung;03/08/2021;23.2;33.1;26.9;83;-;9.2;4;100;2;C 
Stasiun Klimatologi Bangka Belitung;04/08/2021;24;33.8;27.4;84;0;9.8;5;200;2;S 
Stasiun Klimatologi Bangka Belitung;05/08/2021;-;-;26.6;88;0;9.3;5;200;2;S 
Stasiun Klimatologi Bangka Belitung;06/08/2021;-;-;26.5;90;0.5;3.1;4;50;1;C 
Stasiun Klimatologi Bangka Belitung;07/08/2021;-;-;27;88;34.6;3.5;5;90;2;C 
Stasiun Klimatologi Bangka Belitung;08/08/2021;25.6;33.2;28;85;0;9.5;4;180;2;C 
Stasiun Klimatologi Bangka Belitung;09/08/2021;-;-;27.9;84;0;8.7;3;190;1;S 
Stasiun Klimatologi Bangka Belitung;10/08/2021;-;-;27.1;84;2.2;7.5;5;150;2;C 
Stasiun Klimatologi Bangka Belitung;11/08/2021;-;-;26.9;83;0;8.8;4;150;2;C 
Stasiun Klimatologi Bangka Belitung;12/08/2021;-;-;26.2;84;0;9.1;4;210;2;SW
Stasiun Klimatologi Bangka Belitung;13/08/2021;-;-;25.8;89;1.3;7.3;3;220;1;SW
Stasiun Klimatologi Bangka Belitung;14/08/2021;-;-;25.1;96;8888;0.6;3;160;1;C 
Stasiun Klimatologi Bangka Belitung;15/08/2021;-;-;26.3;88;27.7;1.5;5;130;3;SE
Stasiun Klimatologi Bangka Belitung;16/08/2021;-;-;26.7;86;8888;5.3;4;120;2;S 
Stasiun Klimatologi Bangka Belitung;17/08/2021;-;-;24.4;96;0;7.2;3;130;1;C 
Stasiun Klimatologi Bangka Belitung;18/08/2021;-;-;24.3;97;13.1;0.5;3;50;0;C 
Stasiun Klimatologi Bangka Belitung;19/08/2021;-;-;25.4;94;8.7;0;2;240;1;W 
Stasiun Klimatologi Bangka Belitung;20/08/2021;23.9;32.5;25.4;92;8.3;1.1;5;130;2;C 
Stasiun Klimatologi Bangka Belitung;21/08/2021;-;-;24.7;93;49;3.5;3;220;1;SW
Stasiun Klimatologi Bangka Belitung;22/08/2021;-;-;26.3;87;5.9;0;5;140;2;SE
Stasiun Klimatologi Bangka Belitung;23/08/2021;-;-;27.2;86;-;5.7;4;100;2;SE
Stasiun Klimatologi Bangka Belitung;24/08/2021;-;-;27;83;-;9.2;3;230;2;S 
Stasiun Klimatologi Bangka Belitung;25/08/2021;-;-;26.3;90;0;8.7;4;160;2;S 
Stasiun Klimatologi Bangka Belitung;26/08/2021;-;-;26.9;85;7.5;4.5;5;170;2;S 
Stasiun Klimatologi Bangka Belitung;27/08/2021;-;-;25.1;93;8888;6;2;210;1;SW
Stasiun Klimatologi Bangka Belitung;28/08/2021;23.6;30.4;25.2;91;4.1;0;4;130;2;C 
Stasiun Klimatologi Bangka Belitung;29/08/2021;-;-;25.5;92;40.8;0.9;3;180;1;C 
Stasiun Klimatologi Bangka Belitung;30/08/2021;-;-;26.7;88;25;2.6;4;150;2;SE
Stasiun Klimatologi Bangka Belitung;31/08/2021;-;-;25.9;92;2.3;3.1;3;180;1;S 
Stasiun Klimatologi Bangka Belitung;01/09/2021;24.6;29.2;25.2;95;32.7;1.7;5;110;2;SE
Stasiun Klimatologi Bangka Belitung;02/09/2021;22.6;28.6;24.6;96;48.2;2.4;4;240;2;W 
Stasiun Klimatologi Bangka Belitung;03/09/2021;-;-;26.6;84;13.4;0;4;150;2;S 
Stasiun Klimatologi Bangka Belitung;04/09/2021;-;-;26.2;89;8888;4.5;3;80;1;E 
Stasiun Klimatologi Bangka Belitung;05/09/2021;-;-;27.8;83;0.5;4.1;3;130;2;SE
Stasiun Klimatologi Bangka Belitung;06/09/2021;25;29.8;26.4;92;0;8.6;3;150;1;SE
Stasiun Klimatologi Bangka Belitung;07/09/2021;-;-;26.1;90;1.5;1.3;2;290;1;C 
Stasiun Klimatologi Bangka Belitung;08/09/2021;23.6;32.4;26.1;88;47.5;3.6;3;170;2;SW
Stasiun Klimatologi Bangka Belitung;09/09/2021;24;32;26.7;86;0;2.9;4;220;2;SW
Stasiun Klimatologi Bangka Belitung;10/09/2021;-;-;27.1;84;0;8.2;4;200;2;SW
Stasiun Klimatologi Bangka Belitung;11/09/2021;-;-;25.4;94;0;9.6;4;120;2;SE
Stasiun Klimatologi Bangka Belitung;12/09/2021;-;32.2;26.6;90;7.9;0.5;3;220;1;C 
Stasiun Klimatologi Bangka Belitung;13/09/2021;25.2;31;26.2;91;3.1;3.4;4;210;2;C 
Stasiun Klimatologi Bangka Belitung;14/09/2021;-;-;25.7;92;49.5;4.3;4;230;1;C 
Stasiun Klimatologi Bangka Belitung;15/09/2021;-;-;27.2;87;17.2;0.5;4;100;2;C 
Stasiun Klimatologi Bangka Belitung;16/09/2021;25.1;32;27.4;87;8888;2.6;4;130;2;E 
Stasiun Klimatologi Bangka Belitung;17/09/2021;-;-;27.5;84;3;7.9;4;140;2;SE
Stasiun Klimatologi Bangka Belitung;18/09/2021;-;-;26.5;91;1;9.2;4;130;2;SE
Stasiun Klimatologi Bangka Belitung;19/09/2021;-;-;27.8;82;0.5;1.5;4;180;2;S 
Stasiun Klimatologi Bangka Belitung;20/09/2021;-;-;27;83;-;8.5;4;190;2;S 
Stasiun Klimatologi Bangka Belitung;21/09/2021;-;-;26.9;83;-;9;3;190;2;S 
Stasiun Klimatologi Bangka Belitung;22/09/2021;-;-;27.7;86;0;8.9;3;200;2;S 
Stasiun Klimatologi Bangka Belitung;23/09/2021;-;-;27;86;1;6.7;3;160;2;S 
Stasiun Klimatologi Bangka Belitung;24/09/2021;-;-;27;86;-;4.5;5;110;3;E 
Stasiun Klimatologi Bangka Belitung;25/09/2021;-;-;28.2;82;-;9.4;4;100;2;E 
Stasiun Klimatologi Bangka Belitung;26/09/2021;-;-;28.5;81;0;9.5;4;100;2;E 
